OID_,Join_Count,LILATracts,LILATrac_1,LILATrac_2,LILATrac_3,MedianFami,TractHUNV,TractSNAP,FIPS,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,OBESITY_CrudePrev,Shape_Length,Shape_Area
209,2,0,1,0,0,27.3,219,144,6037203900,0.8719,0.7207,0.9788,0.7322,0.8971,29.5,0.051016256,4.32901E-05
210,5,0,0,0,0,33.1,119,187,6037183701,0.5652,0.3774,0.7436,0.5781,0.6047,27.5,0.046595391,5.22304E-05
211,10,0,1,0,0,23.3,258,214,6037183510,0.6601,0.3243,0.7209,0.3283,0.5469,25.2,0.042667083,4.80855E-05
212,6,0,1,0,0,28.9,115,167,6037185100,0.5073,0.0851,0.6462,0.6005,0.4723,23.3,0.080985127,0.000224075
213,5,0,1,0,0,26.9,93,110,6037185202,0.5339,0.3462,0.636,0.2771,0.4554,24.7,0.0570843,0.000117559
214,7,0,0,0,0,9.6,140,76,6037181300,0.2232,0.3181,0.4369,0.3266,0.2821,18.1,0.075049032,0.000141267
215,5,0,0,0,0,19.8,117,128,6037183101,0.4747,0.9136,0.6537,0.1823,0.5142,24.8,0.057909979,9.55612E-05
216,7,0,0,0,0,11,148,8,6037143700,0.1687,0.0156,0.0379,0.2259,0.0237,19.7,0.122093256,0.000323037
217,3,0,1,0,0,18.8,107,112,6037291120,0.8769,0.3144,0.9271,0.6385,0.791,31.7,0.033343901,6.83225E-05
218,3,0,0,0,0,7,65,64,6037620001,0.2357,0.4179,0.0889,0.299,0.2108,25.24,0.031209308,2.89661E-06
219,2,0,1,0,0,28.1,139,190,6037106113,0.4236,0.6488,0.714,0.3883,0.5214,24.5,0.064621886,0.000142303
220,5,0,1,0,0,36.1,195,214,6037222100,0.8646,0.5521,0.8652,0.7664,0.8483,29.1,0.033170478,4.67293E-05
221,8,0,0,0,0,6.8,89,35,6037187101,0.4503,0.8251,0.6452,0.6044,0.6245,21,0.047144562,7.70446E-05
222,6,0,0,0,0,81.6,15,0,6037221900,0.965,0.0244,0.6143,0.9521,0.7529,20,0.039359984,4.0088E-05
223,7,0,1,0,1,49,672,318,6037207710,0.3499,0.0585,0.5976,0.8969,0.4817,18.4,0.066574917,0.000106634
224,5,0,1,0,1,43.9,393,250,6037224010,0.7838,0.6078,0.7945,0.997,0.948,34.6,0.04819846,8.07092E-05
225,4,0,1,0,0,42.1,235,148,6037224020,0.7768,0.361,0.9327,0.934,0.87,34.7,0.065549744,0.000120089
226,7,0,0,0,0,12,62,10,6037181000,0.2133,0.4469,0.4434,0.5332,0.3691,18.4,0.122215852,0.000402053
227,5,0,0,0,0,41.4,374,260,6037209820,0.9919,0.7114,0.9908,0.9941,0.9984,34.6,0.017354035,1.75637E-05
228,5,0,1,0,0,22.4,101,112,6037187102,0.8059,0.7129,0.8094,0.7915,0.847,23.7,0.132399534,0.000211229
229,4,0,0,0,0,39.5,293,94,6037209810,0.9697,0.84,0.9156,0.9851,0.9937,30.9,0.01902803,1.50603E-05
230,3,1,1,1,1,30.4,267,43,6037115101,0.1085,0.5233,0.4008,0.2108,0.2129,19.3,0.07842882,0.000380062
231,7,0,0,0,0,6.4,27,0,6037108201,0.0676,0.1294,0.48,0.0444,0.055,15.1,0.113740686,0.000275494
232,6,0,0,0,0,7.7,79,14,6037113101,0.298,0.4134,0.4096,0.1761,0.2608,21.3,0.067344612,0.000222478
233,8,0,0,0,0,7,87,38,6037108101,0.2644,0.1194,0.399,0.052,0.0993,18.3,0.060139979,0.000111355
234,3,0,0,0,0,13.7,68,32,6037109601,0.5522,0.3641,0.5898,0.2762,0.4545,22.2,0.095941176,0.000220595
235,4,0,1,0,0,12.8,55,64,6037109601,0.5522,0.3641,0.5898,0.2762,0.4545,22.2,0.095941176,0.000220595
236,4,0,1,0,0,32.2,55,188,6037106648,0.6829,0.889,0.923,0.8194,0.8746,29.4,0.048399602,7.96781E-05
237,3,0,1,0,0,24.7,38,200,6037106020,0.6472,0.1386,0.7663,0.133,0.4126,25.6,0.079755139,0.000192121
238,4,0,0,0,0,21.6,140,83,6037106020,0.6472,0.1386,0.7663,0.133,0.4126,25.6,0.079755139,0.000192121
239,5,1,1,1,0,24.4,57,61,6037106010,0.5689,0.812,0.6068,0.2663,0.5502,26.7,0.095129895,0.000246656
240,3,0,0,0,0,18.6,33,115,6037104810,0.7196,0.2884,0.9528,0.2209,0.5883,28.3,0.060367536,0.000109957
241,4,0,1,0,0,18.5,18,153,6037104108,0.8062,0.8107,0.8438,0.9105,0.9211,28.5,0.072560381,0.000106184
242,4,0,1,0,0,39.3,39,138,6037104703,0.9111,0.8875,0.9446,0.8328,0.9614,30.8,0.074454953,0.000113543
243,5,0,0,0,0,24.2,43,77,6037104320,0.9308,0.7114,0.9632,0.9474,0.9734,29.8,0.05932951,0.000118754
244,6,0,0,0,0,11.5,28,54,6037103200,0.4181,0.8161,0.4567,0.9259,0.6798,25,0.165479783,0.000657047
245,6,0,0,0,0,2,0,7,6037106603,0.174,0.2418,0.275,0.0805,0.098,18.8,0.158572896,0.001011394
246,4,0,0,0,0,15.2,124,146,6037134201,0.5335,0.5748,0.7154,0.6807,0.6468,22.8,0.07566285,0.000143817
247,8,0,0,0,0,14.5,54,203,6037121102,0.5844,0.4133,0.6642,0.7683,0.6575,26.7,0.180763396,0.000737314
248,4,0,1,0,1,32.2,134,215,6037122410,0.9499,0.5623,0.8586,0.9305,0.9446,32.5,0.033453345,6.9198E-05
249,5,0,0,0,0,28.6,87,149,6037123010,0.8134,0.901,0.8804,0.7004,0.8863,32.2,0.046980739,9.92663E-05
250,4,0,1,0,1,28.4,155,201,6037122420,0.7204,0.166,0.7938,0.9823,0.8097,27.9,0.036957308,8.43783E-05
251,3,0,1,0,0,21.7,85,125,6037122200,0.7557,0.4787,0.8115,0.6783,0.7476,27.3,0.079717684,0.000166257
252,4,0,1,0,0,27.6,63,128,6037123205,0.6617,0.4664,0.8035,0.7274,0.717,29,0.034609303,7.41106E-05
253,5,0,1,0,0,27.9,128,206,6037123203,0.8936,0.4168,0.8587,0.6066,0.7904,31.5,0.037957451,5.74756E-05
254,3,0,0,0,0,27.3,113,140,6037123203,0.8936,0.4168,0.8587,0.6066,0.7904,31.5,0.037957451,5.74756E-05
255,4,0,0,0,0,25.9,40,103,6037123420,0.7089,0.7321,0.7452,0.8218,0.8035,28.4,0.04301024,7.7021E-05
256,6,0,1,0,0,27.3,314,127,6037123301,0.6822,0.0812,0.6645,0.4996,0.5236,21.6,0.056443394,0.00012746
257,3,0,0,0,0,20.9,146,110,6037123303,0.8343,0.723,0.6801,0.7979,0.8338,27.5,0.058769145,6.17854E-05
258,3,0,0,0,0,25.6,193,164,6037123410,0.7917,0.45,0.7452,0.9071,0.8302,27.8,0.02862312,4.84163E-05
259,7,0,0,0,0,17,69,119,6037121020,0.7269,0.1013,0.7186,0.6996,0.6309,23.6,0.056014036,8.04042E-05
260,6,0,0,0,0,10.6,309,47,6037194402,0.1258,0.0277,0.0237,0.3753,0.0549,19.5,0.043789006,5.71663E-05
261,4,0,0,0,0,34.9,304,132,6037127102,0.8233,0.1046,0.8448,0.8273,0.7509,27.6,0.059230054,8.36989E-05
262,6,0,0,0,0,4.7,118,12,6037219902,0.7549,0.1795,0.832,0.3867,0.6101,30.2,0.049436003,7.84983E-05
263,2,0,0,0,0,17.1,209,63,6037269903,0.4448,0.0039,0.3828,0.8921,0.3398,20,0.023216311,2.69825E-05
264,6,0,1,0,1,30.6,255,175,6037186301,0.8738,0.8209,0.8036,0.5153,0.8177,28.2,0.055673068,0.000114822
265,10,0,0,0,0,5.4,129,53,6037185203,0.8951,0.1804,0.8888,0.8103,0.8151,29.2,0.045649132,5.25001E-05
266,9,0,0,0,0,6.1,120,11,6037189201,0.5585,0.1049,0.4242,0.449,0.3984,22.1,0.024797139,3.18245E-05
267,4,0,0,0,0,28.7,187,236,6037123303,0.8343,0.723,0.6801,0.7979,0.8338,27.5,0.058769145,6.17854E-05
268,2,0,0,0,0,14.4,507,44,6037189902,0.4717,0.0497,0.3061,0.3754,0.2693,20.1,0.026737355,3.45945E-05
269,7,0,0,0,0,20,670,50,6037189300,0.1842,0.2135,0.2289,0.2051,0.1461,18.9,0.090694295,0.000186612
270,3,0,0,0,0,31.1,383,172,6037190520,0.8012,0.1639,0.7545,0.9107,0.7773,26.3,0.033490088,2.38104E-05
271,5,0,1,0,0,35.6,142,94,6037199000,0.7136,0.5221,0.9504,0.8873,0.8462,24,0.065674291,0.000151098
272,4,0,1,0,1,28.8,497,247,6037190901,0.7555,0.1467,0.901,0.9712,0.8311,28.1,0.027730556,4.7892E-05
273,4,0,0,0,0,22.6,434,132,6037191110,0.6741,0.1865,0.5841,0.9752,0.7328,25.6,0.02996131,2.66455E-05
274,5,0,0,0,0,33.7,549,118,6037191201,0.6097,0.5953,0.5922,0.9982,0.8549,24.1,0.030289277,5.59101E-05
275,3,0,0,0,0,20,204,106,6037191203,0.909,0.708,0.7412,0.7395,0.8581,26.4,0.017906518,2.00455E-05
276,2,0,1,0,0,36.4,32,83,6037535606,0.8964,0.9334,0.9894,0.7946,0.9633,25.24,0.003616364,2.48784E-08
277,7,0,0,0,0,24,499,65,6037189903,0.4039,0.0088,0.2229,0.4244,0.1552,20.4,0.019623253,8.26594E-06
278,3,0,0,0,0,17.7,153,92,6037291210,0.8536,0.668,0.8274,0.949,0.9292,26.8,0.071438196,0.000121145
279,4,0,0,0,0,19.5,190,92,6037291220,0.6156,0.4888,0.8926,0.9708,0.8381,26.1,0.036466132,8.0133E-05
280,2,0,0,0,0,6.9,77,20,6037291300,0.2151,0.6264,0.6094,0.4425,0.4155,16.8,0.097580917,0.000233855
281,4,0,1,0,1,48.5,322,99,6037224020,0.7768,0.361,0.9327,0.934,0.87,34.7,0.065549744,0.000120089
282,6,0,1,0,0,47.4,236,227,6037224020,0.7768,0.361,0.9327,0.934,0.87,34.7,0.065549744,0.000120089
283,7,0,0,0,0,76.5,237,35,6037221900,0.965,0.0244,0.6143,0.9521,0.7529,20,0.039359984,4.0088E-05
284,3,0,0,0,0,39.1,245,215,6037226001,0.9526,0.5067,0.9974,0.6149,0.874,35,0.073610674,0.000102029
285,4,0,0,0,0,40.1,368,288,6037226001,0.9526,0.5067,0.9974,0.6149,0.874,35,0.073610674,0.000102029
286,6,0,0,0,0,44.4,282,311,6037226410,0.9267,0.6182,0.9998,0.6876,0.8984,34.1,0.021183436,2.73894E-05
287,5,0,1,0,0,53.1,166,289,6037206031,0.1416,0.006,0.4234,0.6756,0.1566,16.9,0.115367449,0.000459892
288,4,0,0,0,0,6,23,48,6037292000,0.7977,0.6552,0.825,0.817,0.8473,27.5,0.156504388,0.000364089
289,3,0,0,0,0,12.2,97,146,6037297201,0.5734,0.3392,0.6878,0.6548,0.6085,26.1,0.028074417,3.92887E-05
290,5,0,1,0,0,18.9,201,193,6037297120,0.873,0.7559,0.7082,0.7316,0.8416,28.3,0.042575974,4.26921E-05
291,4,0,0,0,0,18.2,134,59,6037296600,0.8506,0.8732,0.736,0.7342,0.8686,30.7,0.043925357,8.19106E-05
292,5,0,0,0,0,14.7,189,253,6037296901,0.7722,0.8339,0.7491,0.4294,0.7366,25.8,0.04462733,6.0063E-05
293,4,0,0,0,0,11.6,35,99,6037296401,0.2908,0.5376,0.3025,0.5623,0.3875,21.3,0.04822328,9.53393E-05
294,6,0,0,0,0,7,114,13,6037296401,0.2908,0.5376,0.3025,0.5623,0.3875,21.3,0.04822328,9.53393E-05
295,4,0,1,0,0,33.5,177,205,6037294610,0.7159,0.8627,0.9046,0.7596,0.8538,30.1,0.039577631,7.99897E-05
296,3,1,1,1,0,23.5,76,181,6037294410,0.8264,0.8525,0.7346,0.958,0.9398,27.5,0.038652127,7.93019E-05
297,7,0,1,0,0,23.4,121,207,6037294301,0.4826,0.5188,0.8649,0.1188,0.4432,24.5,0.037612847,6.97768E-05
298,3,1,1,1,0,15.6,68,65,6037102104,0.5535,0.3714,0.3815,0.7551,0.5611,20.6,0.08862869,0.000161726
300,7,0,0,0,0,10,27,82,6037201501,0.8743,0.743,0.8557,0.6754,0.8574,27.4,0.062005077,8.56097E-05
301,6,0,1,0,0,18.8,17,57,6037201401,0.8687,0.8294,0.8904,0.5698,0.8531,27.6,0.058107729,0.00012834
302,4,0,0,0,0,16.8,95,101,6037195802,0.6403,0.3264,0.816,0.5564,0.6383,21.7,0.052230465,3.92443E-05
303,5,0,0,0,0,24.9,96,19,6037195400,0.1033,0.0254,0.2311,0.9039,0.2373,20.2,0.077244179,9.9655E-05
304,5,0,0,0,0,24.5,133,48,6037191301,0.5941,0.3664,0.801,0.8241,0.7062,24.2,0.032031588,2.68498E-05
305,3,0,1,0,0,22.5,111,60,6037195600,0.6042,0.1448,0.6606,0.9497,0.6842,24.3,0.04204905,5.33978E-05
306,6,0,1,0,0,21.2,87,28,6037195400,0.1033,0.0254,0.2311,0.9039,0.2373,20.2,0.077244179,9.9655E-05
307,5,0,0,0,0,3.9,46,24,6037195100,0.246,0.061,0.2362,0.589,0.2333,18.9,0.071217866,0.000185567
308,4,0,0,0,0,9.3,141,31,6037188201,0.1954,0.0199,0.2322,0.2793,0.0759,19.1,0.061678526,7.77632E-05
309,8,0,0,0,0,4.9,152,12,6037269000,0.054,0.2551,0.1517,0.5227,0.1869,18.6,0.102428639,0.000223194
310,7,0,0,0,0,5.8,53,0,6037217001,0.2988,0.7676,0.2,0.5475,0.4066,21.3,0.031830792,5.38175E-05
311,4,0,0,0,0,3.4,96,20,6037269000,0.054,0.2551,0.1517,0.5227,0.1869,18.6,0.102428639,0.000223194
312,6,0,0,0,0,9.2,67,29,6037269500,0.0936,0.3952,0.1207,0.016,0.0239,18.3,0.061602579,0.000136908
313,6,0,0,0,0,17.5,105,7,6037269000,0.054,0.2551,0.1517,0.5227,0.1869,18.6,0.102428639,0.000223194
314,4,0,0,0,0,16,106,61,6037269800,0.3315,0.0091,0.2933,0.6073,0.1937,21.4,0.039733861,4.39268E-05
315,3,0,0,0,0,21,183,154,6037123410,0.7917,0.45,0.7452,0.9071,0.8302,27.8,0.02862312,4.84163E-05
316,3,0,0,0,0,25.2,100,118,6037123601,0.6454,0.4908,0.5595,0.8415,0.6961,23.8,0.058921367,0.00015005
317,3,0,0,0,0,14.5,116,70,6037123700,0.4961,0.2735,0.5321,0.8866,0.6074,24,0.046178476,9.31348E-05
318,5,0,0,0,0,17.2,190,146,6037123800,0.4632,0.4471,0.4238,0.5405,0.4759,24.5,0.050488829,0.000126467
319,6,0,0,0,0,18.3,176,148,6037123601,0.6454,0.4908,0.5595,0.8415,0.6961,23.8,0.058921367,0.00015005
320,4,0,0,0,0,13.4,170,83,6037124300,0.6053,0.2492,0.667,0.7901,0.641,26.5,0.053111377,8.71212E-05
321,5,0,0,0,0,6.8,72,54,6037123601,0.6454,0.4908,0.5595,0.8415,0.6961,23.8,0.058921367,0.00015005
322,5,0,1,0,0,21.6,208,76,6037127210,0.8205,0.4868,0.7506,0.7961,0.8039,28,0.059858554,0.000150584
323,6,0,1,0,1,30.2,145,273,6037127300,0.5735,0.2279,0.7435,0.9385,0.7093,24.6,0.043742374,0.000104182
324,3,0,0,0,0,19,104,185,6037123510,0.7789,0.4777,0.7467,0.9065,0.8296,26.5,0.041340321,7.81807E-05
325,5,0,0,0,0,31.4,309,224,6037127803,0.7925,0.8475,0.7676,0.9429,0.925,28.6,0.049217198,6.28773E-05
326,3,0,1,0,0,45.5,324,354,6037128210,0.986,0.5201,0.8985,0.9396,0.9664,34.3,0.029782005,5.37806E-05
327,7,0,0,0,0,7.8,122,83,6037127711,0.6939,0.1089,0.5941,0.3155,0.4651,26.3,0.042423311,9.25661E-05
328,4,0,0,0,0,18.8,93,123,6037134101,0.797,0.1965,0.8168,0.5484,0.6745,22.3,0.082523321,0.00010426
329,3,0,0,0,0,14.6,147,62,6037131300,0.6433,0.5221,0.7331,0.313,0.5776,25.1,0.042514948,0.000109367
330,4,0,0,0,0,17.3,188,154,6037131800,0.6467,0.1829,0.742,0.7647,0.652,24.8,0.084533944,0.000128814
331,5,0,0,0,0,28.4,397,404,6037131800,0.6467,0.1829,0.742,0.7647,0.652,24.8,0.084533944,0.000128814
332,4,0,0,0,0,8.1,80,27,6037272301,0.5294,0.1879,0.5539,0.7865,0.5623,21.5,0.053484961,5.86829E-05
333,3,0,0,0,0,4.5,238,0,6037236000,0.3091,0.442,0.4318,0.2713,0.3191,27,0.114010431,0.000217095
334,3,0,0,0,0,2.7,44,0,6037275101,0.3127,0.4979,0.5177,0.2848,0.3534,20.5,0.029924106,3.23245E-05
335,9,0,0,0,0,11.4,95,34,6037272202,0.4591,0.0557,0.5685,0.6345,0.4139,24.1,0.026610812,2.96289E-05
336,7,0,0,0,0,25.1,177,205,6037120010,0.8091,0.8532,0.8773,0.6479,0.8526,26.9,0.030971,5.54432E-05
337,9,0,0,0,0,7.3,124,0,6037181000,0.2133,0.4469,0.4434,0.5332,0.3691,18.4,0.122215852,0.000402053
338,3,0,0,0,0,32.1,454,150,6037191500,0.8022,0.4449,0.8093,0.9271,0.8621,25.2,0.043545996,6.2665E-05
339,3,0,0,0,0,38.4,444,126,6037191610,0.8542,0.1538,0.8463,0.9366,0.8366,26.2,0.047359061,4.09297E-05
340,4,0,0,0,0,32,317,227,6037191420,0.5764,0.0575,0.8573,0.839,0.6239,24.3,0.020617833,2.21916E-05
341,5,0,0,0,0,33.7,541,291,6037191410,0.8214,0.5412,0.8408,0.9777,0.926,28.8,0.033849301,3.03987E-05
342,3,0,0,0,0,39.9,257,156,6037191710,0.9042,0.0804,0.8359,0.7363,0.7386,29,0.040698111,6.92184E-05
343,3,0,0,0,0,33.5,526,264,6037191410,0.8214,0.5412,0.8408,0.9777,0.926,28.8,0.033849301,3.03987E-05
344,4,0,0,0,0,14.4,224,83,6037191710,0.9042,0.0804,0.8359,0.7363,0.7386,29,0.040698111,6.92184E-05
345,6,0,0,0,0,23.6,203,158,6037191500,0.8022,0.4449,0.8093,0.9271,0.8621,25.2,0.043545996,6.2665E-05
346,5,0,0,0,0,7.9,20,5,6037191820,0.4186,0.0234,0.6319,0.7807,0.4106,23.1,0.029048195,3.9541E-05
347,8,0,0,0,0,5.9,17,0,6037189800,0.2885,0.0345,0.1291,0.942,0.3326,22.1,0.052929261,7.07372E-05
348,5,0,0,0,0,27.5,151,251,6037201110,0.5149,0.7783,0.8046,0.8901,0.7727,27.2,0.074475812,9.97283E-05
349,6,0,0,0,0,22.3,35,93,6037201401,0.8687,0.8294,0.8904,0.5698,0.8531,27.6,0.058107729,0.00012834
350,5,0,0,0,0,6.9,12,65,6037104103,0.4486,0.4472,0.7447,0.5682,0.5613,26.9,0.048482402,9.10075E-05
351,7,0,0,0,0,7.7,34,0,6037139702,0.0798,0.7827,0.0558,0.013,0.0456,18.9,0.225169485,0.000913799
352,4,0,0,0,0,9.2,6,0,6037106603,0.174,0.2418,0.275,0.0805,0.098,18.8,0.158572896,0.001011394
353,1,0,0,0,0,2.6,0,0,6037460800,0.0157,0.2823,0.2234,0.0437,0.0257,25.24,0.015684591,7.72403E-07
354,5,0,0,0,0,11.1,68,169,6037123103,0.6364,0.6665,0.6842,0.5497,0.6592,26,0.055020834,8.80179E-05
355,9,0,0,0,0,16.1,64,12,6037143100,0.2977,0.0212,0.3096,0.606,0.2177,20.3,0.058386449,0.000173368
356,9,0,0,0,0,14.7,248,47,6037189400,0.2087,0.0471,0.0707,0.115,0.037,20.4,0.087955021,0.000139165
357,5,0,0,0,0,11.3,250,85,6037189300,0.1842,0.2135,0.2289,0.2051,0.1461,18.9,0.090694295,0.000186612
358,3,0,0,0,0,11.7,209,7,6037217001,0.2988,0.7676,0.2,0.5475,0.4066,21.3,0.031830792,5.38175E-05
359,3,0,0,0,0,8.1,357,16,6037189701,0.2082,0.0696,0.1822,0.2477,0.11,19.6,0.137742736,0.00042476
360,6,0,0,0,0,12.6,43,8,6037216300,0.1124,0.0832,0.2985,0.2152,0.0959,19.2,0.076970857,0.000123998
361,6,0,0,0,0,12.5,53,7,6037189300,0.1842,0.2135,0.2289,0.2051,0.1461,18.9,0.090694295,0.000186612
362,2,0,0,0,0,7.8,126,15,6037269905,0.3539,0.005,0.4695,0.5731,0.2144,18.9,0.02365361,2.18509E-05
363,6,0,0,0,0,16.3,58,42,6037104204,0.8114,0.5598,0.8717,0.9868,0.9402,30.1,0.102333052,0.000250183
364,2,0,0,0,0,12.3,59,77,6037293302,0.673,0.7167,0.6896,0.6836,0.7222,23.5,0.047610767,0.000107687
365,4,0,0,0,0,11.7,0,63,6037294200,0.6423,0.7257,0.8495,0.3292,0.6483,27.4,0.039186482,9.28257E-05
366,4,1,1,1,1,18.9,155,123,6037293306,0.2535,0.3781,0.5854,0.4737,0.391,22.4,0.041423598,5.85836E-05
367,6,0,0,0,0,3.8,9,23,6037274202,0.1478,0.1764,0.1172,0.2219,0.1066,20.8,0.051528584,9.97505E-05
368,16,0,0,0,0,0,0,0,6037187101,0.4503,0.8251,0.6452,0.6044,0.6245,21,0.047144562,7.70446E-05
369,9,0,1,0,0,42.6,7,13,6037117303,0.4727,0.3506,0.4787,0.4683,0.4531,21.2,0.06453024,0.000176648
370,3,0,0,0,0,0,0,0,6037292000,0.7977,0.6552,0.825,0.817,0.8473,27.5,0.156504388,0.000364089
371,5,0,0,0,0,23,169,35,6037194401,0.2425,0.0576,0.3616,0.7069,0.299,19.1,0.031861047,4.5214E-05
372,5,0,0,0,0,4.1,196,7,6037192002,0.3096,0.0656,0.1537,0.6619,0.2668,20.8,0.042524271,8.36657E-05
373,7,0,0,0,0,5.4,16,0,6037143700,0.1687,0.0156,0.0379,0.2259,0.0237,19.7,0.122093256,0.000323037
374,5,0,0,0,0,12.5,36,19,6037192001,0.4511,0.3243,0.3118,0.8177,0.5125,20.6,0.047603761,5.18184E-05
375,4,0,0,0,0,11.5,101,29,6037191820,0.4186,0.0234,0.6319,0.7807,0.4106,23.1,0.029048195,3.9541E-05
376,6,0,0,0,0,19.6,359,33,6037190802,0.7611,0.0402,0.7156,0.9308,0.6916,26.9,0.042151951,4.75536E-05
377,4,0,0,0,0,27.3,303,117,6037191301,0.5941,0.3664,0.801,0.8241,0.7062,24.2,0.032031588,2.68498E-05
378,4,0,0,0,0,19.9,292,113,6037191301,0.5941,0.3664,0.801,0.8241,0.7062,24.2,0.032031588,2.68498E-05
379,3,0,0,0,0,19.6,394,85,6037190801,0.8207,0.7285,0.6435,0.9642,0.9017,29.8,0.031943774,3.16691E-05
380,4,0,0,0,0,9.2,194,0,6037189902,0.4717,0.0497,0.3061,0.3754,0.2693,20.1,0.026737355,3.45945E-05
381,5,0,0,0,0,6.9,82,15,6037189101,0.3389,0.0784,0.2996,0.3431,0.223,19.9,0.035144931,3.85932E-05
382,6,0,0,0,0,15.9,231,73,6037188201,0.1954,0.0199,0.2322,0.2793,0.0759,19.1,0.061678526,7.77632E-05
383,4,0,0,0,0,15,161,23,6037189101,0.3389,0.0784,0.2996,0.3431,0.223,19.9,0.035144931,3.85932E-05
384,4,0,0,0,0,4.9,61,7,6037188201,0.1954,0.0199,0.2322,0.2793,0.0759,19.1,0.061678526,7.77632E-05
385,4,0,1,0,0,19.8,103,0,6037219902,0.7549,0.1795,0.832,0.3867,0.6101,30.2,0.049436003,7.84983E-05
386,8,0,0,0,0,15.2,101,32,6037216700,0.4939,0.277,0.4506,0.6875,0.5074,25.6,0.036141431,7.58344E-05
387,6,0,0,0,0,14.9,64,5,6037269300,0.0014,0.5118,0.0754,0.0634,0.0256,18.3,0.086163335,0.000215321
388,6,0,0,0,0,2.9,28,8,6037139702,0.0798,0.7827,0.0558,0.013,0.0456,18.9,0.225169485,0.000913799
389,5,0,0,0,0,10.4,34,28,6037271400,0.0462,0.396,0.1683,0.0232,0.0261,19.7,0.060563701,0.000111819
390,4,0,0,0,0,17.4,151,77,6037271500,0.1087,0.3993,0.2374,0.403,0.224,18.2,0.055399931,8.86957E-05
391,5,0,0,0,0,7.3,76,11,6037271300,0.1302,0.1426,0.1195,0.5211,0.1834,18.3,0.070066216,0.000142373
392,5,0,0,0,0,9.6,115,116,6037271200,0.3505,0.0273,0.4843,0.6471,0.3102,17.9,0.04587863,5.18912E-05
393,7,0,0,0,0,12.1,56,19,6037267600,0.2785,0.153,0.3596,0.2934,0.2318,18,0.061418345,0.00012337
394,6,0,0,0,0,10.2,41,17,6037269904,0.2494,0.0136,0.3657,0.7244,0.2332,19.2,0.047226275,3.28505E-05
395,3,0,0,0,0,27.1,126,35,6037271801,0.3955,0.0174,0.4581,0.7293,0.3245,20.7,0.029775615,4.7607E-05
396,5,0,0,0,0,25,125,59,6037271600,0.3915,0.0255,0.3384,0.2566,0.1649,16.6,0.059663113,8.8208E-05
397,8,0,0,0,0,10.3,77,10,6037139200,0.4893,0.6128,0.4626,0.246,0.4224,22.4,0.044864866,0.000111652
398,5,0,0,0,0,8.7,102,70,6037134303,0.4868,0.2537,0.6266,0.6637,0.5364,22.5,0.070178075,0.000155299
399,5,0,0,0,0,11.6,29,61,6037132501,0.6929,0.7539,0.7159,0.7991,0.7818,23.8,0.058651806,6.8861E-05
400,4,0,1,0,0,28.8,247,187,6037132001,0.4126,0.8639,0.4253,0.4553,0.5165,23,0.055436584,9.45036E-05
401,3,0,0,0,0,15.1,35,23,6037131900,0.6086,0.1172,0.547,0.0475,0.2639,24.9,0.049694037,0.000128935
402,6,0,0,0,0,16.3,290,143,6037132502,0.7965,0.7673,0.6115,0.9866,0.9189,26.2,0.049016812,6.18469E-05
403,4,0,1,0,0,22.2,90,172,6037131600,0.6815,0.2896,0.697,0.264,0.5204,23.8,0.072866061,0.000214256
404,5,0,0,0,0,19.6,101,84,6037134101,0.797,0.1965,0.8168,0.5484,0.6745,22.3,0.082523321,0.00010426
405,4,0,0,0,0,16.5,21,91,6037131200,0.3365,0.7483,0.4597,0.4679,0.4659,23.6,0.042747889,0.000110392
406,6,0,0,0,0,8.4,55,81,6037134001,0.7188,0.2958,0.9028,0.4716,0.6621,28.7,0.06090212,5.70147E-05
407,4,0,0,0,0,12.2,3,23,6037131100,0.4434,0.5704,0.556,0.3566,0.464,23.3,0.045651953,0.000107807
408,5,0,1,0,1,28.8,213,245,6037131010,0.6289,0.52,0.7819,0.7939,0.7282,25.3,0.043241263,0.000104429
409,5,0,0,0,0,20,72,55,6037134303,0.4868,0.2537,0.6266,0.6637,0.5364,22.5,0.070178075,0.000155299
410,4,0,0,0,0,2.2,47,16,6037134302,0.5155,0.0353,0.4156,0.137,0.196,22,0.046116743,0.000127862
411,3,0,0,0,0,41.1,161,246,6037134201,0.5335,0.5748,0.7154,0.6807,0.6468,22.8,0.07566285,0.000143817
412,7,0,0,0,0,11.3,32,12,6037134303,0.4868,0.2537,0.6266,0.6637,0.5364,22.5,0.070178075,0.000155299
413,3,0,0,0,0,9,106,87,6037276100,0.2671,0.0648,0.4366,0.3784,0.2299,24.6,0.121967461,9.34511E-05
414,5,0,1,0,1,45.7,433,386,6037222500,0.8361,0.5967,0.9154,0.5991,0.8064,32.2,0.032054938,6.36674E-05
415,3,0,0,0,0,54.3,159,233,6037228710,0.9654,0.7871,0.9966,0.5581,0.9119,35.3,0.031395444,3.95264E-05
416,4,0,0,0,0,39.2,172,208,6037228720,0.9675,0.7891,0.9826,0.5331,0.9043,33.2,0.028404411,3.94641E-05
417,5,0,0,0,0,36.1,109,158,6037228710,0.9654,0.7871,0.9966,0.5581,0.9119,35.3,0.031395444,3.95264E-05
418,5,0,0,0,0,52.8,197,427,6037228500,0.9133,0.6495,0.9978,0.4409,0.8284,33,0.050979633,4.42745E-05
